año,NCODI,totHemodina_Paciente,totPaciente_radioInterv,totLitofrag_Paciente,totLitofrag_Sesion,totAceleLineal_Paciente,totAceleLineal_Sesion,totBomCobal_Paciente,totBomCobal_Sesion,totOtraRadio_Paciente,totOtraRadio_Sesion,totFisiot_Paciente,totFisiot_Sesion,totLogop_Paciente,totLogop_Sesion,totTerapOcupa_Paciente,totTerapOcupa_Sesion,totHemodial_Paciente,totHemodial_Sesion,totHemodialDom_Paciente,totHemodialDom_Sesion,totDialPerito_Paciente,totDialPerito_Sesion
2016,3.1200000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.8900000000000000e+02,0,0,0,0,0,0,0,0,0,0,4157,89929,0,0,0,0,0,0,0,0,0,0
2016,6.6500000000000000e+02,0,743,0,0,0,0,0,0,0,0,5056,91005,0,0,0,0,75,6552,0,0,0,0
2016,3.3400000000000000e+02,0,0,0,0,0,0,0,0,0,0,11,513,0,0,21,5229,0,0,0,0,0,0
2016,1.0750000000000000e+03,1522,3222,427,578,1469,28725,0,0,1802,3127,8152,241070,268,3026,0,0,282,34080,16,1761,40,4541
2016,7.5100000000000000e+02,997,956,0,0,832,19803,0,0,0,0,1895,38612,0,0,203,5974,81,10470,0,0,0,0
2016,1.8600000000000000e+02,55,0,0,0,0,0,0,0,0,0,62,884,0,0,0,0,0,0,0,0,0,0
2016,6.4600000000000000e+02,0,54,0,0,0,0,0,0,0,0,562,14014,0,0,0,0,0,0,0,0,0,0
2016,5.3600000000000000e+02,0,0,0,0,0,0,0,0,0,0,798,18442,0,0,0,0,24,3566,0,0,0,0
2016,2.4200000000000000e+02,0,0,0,0,0,0,0,0,0,0,450,5550,0,0,0,0,0,0,0,0,0,0
2016,4.9000000000000000e+02,0,0,0,0,0,0,0,0,0,0,776,5999,353,3886,49,2088,0,0,0,0,0,0
2016,5.0000000000000000e+02,188,15,0,0,209,2931,0,0,0,0,1511,28487,108,840,0,0,0,0,0,0,0,0
2016,2.0600000000000000e+02,0,0,0,0,0,0,0,0,0,0,2045,40083,25,275,0,0,0,0,0,0,0,0
2016,5.8000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.7200000000000000e+02,0,297,0,0,0,0,0,0,0,0,3161,111909,0,0,0,0,65,9299,0,0,0,0
2016,1.8000000000000000e+02,0,0,0,0,0,0,0,0,0,0,938,5927,0,0,0,0,0,0,0,0,0,0
2016,5.4900000000000000e+02,0,0,0,0,0,0,0,0,0,0,643,96129,0,0,0,0,29,2554,0,0,0,0
2016,5.8200000000000000e+02,0,0,0,0,0,0,0,0,0,0,2377,20273,0,0,14,261,40,3253,0,0,0,0
2016,7.4300000000000000e+02,1441,859,0,0,0,0,0,0,0,0,12043,495834,376,8323,543,17783,53,8416,0,0,0,0
2016,7.9500000000000000e+02,0,0,0,0,0,0,0,0,0,0,790,7255,0,0,0,0,96,11857,0,0,0,0
2016,2.6900000000000000e+02,0,0,0,0,0,0,0,0,0,0,854,8540,105,1050,0,0,0,0,0,0,0,0
2016,6.3400000000000000e+02,0,37,0,0,845,15660,0,0,0,0,534,19747,0,0,0,0,34,1246,0,0,0,0
2016,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,3827,16309,0,0,0,0,0,0,0,0,0,0
