año,NCODI,inver_iIntangible,inver_IMaterial,inver_IMterrenos,inver_IMresto,inver_Otras,inver_Total
2016,2.7300000000000000e+02,0,662591,0,662591,0,662591
2016,8.4600000000000000e+02,191921,2786639,0,2786639,0,2978560
2016,8.4700000000000000e+02,174342,2492399,0,2492399,0,2666741
2016,8.4800000000000000e+02,0,1571660,0,1571660,0,1571660
2016,9.1600000000000000e+02,25167,686210,,686210,0,711377
2016,9.3000000000000000e+02,0,1724874,0,1724874,0,1724874
2016,9.5400000000000000e+02,89837,3526802,0,3526802,0,3616639
2016,9.4300000000000000e+02,0,610972,0,610972,0,610972
2016,9.4900000000000000e+02,0,1457876,0,1457876,0,1457876
2016,9.8000000000000000e+02,10819,1863837,0,1863837,0,1874656
2016,9.8100000000000000e+02,0,31587,0,31587,0,31587
2016,1.0240000000000000e+03,0,1974270,1974270,0,0,1974270
2016,1.0170000000000000e+03,7638,33123,0,33123,0,40761
2016,1.0000000000000000e+03,0,747303,0,747303,0,747303
2016,1.0180000000000000e+03,0,1397996,0,1397996,0,1397996
2016,1.0010000000000000e+03,52124,1940633,0,1940633,0,1992757
2016,1.0070000000000000e+03,0,539559,0,539559,0,539559
2016,1.0080000000000000e+03,0,358643,0,358643,0,358643
2016,1.0090000000000000e+03,70677,1456584,0,1456584,0,1527261
2016,1.0100000000000000e+03,4295,273875,0,273875,0,278170
2016,1.0110000000000000e+03,21890,336196,0,336196,0,358086
2016,1.0120000000000000e+03,49294,610963,0,610963,0,660257
2016,1.0130000000000000e+03,0,1101418,0,1101418,0,1101418
2016,1.0410000000000000e+03,0,51200,0,51200,0,51200
2016,1.0860000000000000e+03,362324,195736,0,195736,0,558060
2016,9.3700000000000000e+02,1902,835795,0,835795,269157,1106854
2016,1.0040000000000000e+03,0,72598,0,72598,0,72598
2016,7.3700000000000000e+02,0,1465058,0,1465058,0,1465058
2016,7.6500000000000000e+02,0,2435531,0,2435531,0,2435531
2016,3.2900000000000000e+02,0,539582,0,539582,0,539582
2016,8.7000000000000000e+01,0,30332,0,30332,0,30332
2016,5.2700000000000000e+02,0,204409,0,204409,0,204409
2016,5.6200000000000000e+02,135085,2560138,0,2560138,0,2695223
2016,2.5100000000000000e+02,0,701782,0,701782,23590,725372
2016,1.2900000000000000e+02,6536,226556,0,226556,810496,1043588
2016,1.5400000000000000e+02,207795,338214,0,338214,0,546009
2016,5.1600000000000000e+02,1082,771061,0,771061,0,772143
2016,1.8400000000000000e+02,0,176170,0,176170,0,176170
2016,6.5200000000000000e+02,0,39595,0,39595,0,39595
2016,6.3700000000000000e+02,0,107853,0,107853,0,107853
2016,8.8000000000000000e+01,0,0,0,0,13676,13676
2016,9.0700000000000000e+02,3484,230,0,230,0,3714
2016,9.7000000000000000e+02,323,11070,0,11070,0,11393
2016,1.0190000000000000e+03,0,0,0,0,0,0
2016,1.0160000000000000e+03,0,1587637,0,1587637,0,1587637
2016,1.0470000000000000e+03,0,887567,0,887567,0,887567
2016,6.3500000000000000e+02,97534,749583,,749583,0,847117
2016,1.0730000000000000e+03,516796,1602755,0,1602755,45218,2164769
2016,1.0870000000000000e+03,343310,1761591,510529,1251062,362101,2467002
2016,1.1090000000000000e+03,0,837628,,837628,0,837628
2016,1.1100000000000000e+03,0,1144921,0,1144921,0,1144921
2016,1.1120000000000000e+03,0,983523,0,983523,0,983523
2016,7.8900000000000000e+02,0,397202,0,397202,0,397202
2016,3.2600000000000000e+02,66250,1582141,0,1582141,2035,1650426
2016,4.4200000000000000e+02,1206,1258149,0,1258149,178930,1438285
2016,2.9400000000000000e+02,23338,198910,,198910,0,222248
2016,3.7800000000000000e+02,0,33447,0,33447,0,33447
2016,4.0200000000000000e+02,0,0,0,0,0,0
2016,2.9000000000000000e+01,0,57744,0,57744,0,57744
2016,4.5000000000000000e+02,0,0,0,0,0,0
2016,6.5600000000000000e+02,0,60500,0,60500,0,60500
2016,3.3300000000000000e+02,2578,679187,0,679187,,681765
2016,6.6800000000000000e+02,0,492932,0,492932,0,492932
2016,6.8400000000000000e+02,0,60621,0,60621,0,60621
2016,4.2200000000000000e+02,0,151311,0,151311,0,151311
2016,7.6300000000000000e+02,0,211750,0,211750,0,211750
2016,7.4100000000000000e+02,0,0,0,0,0,0
2016,5.5300000000000000e+02,0,1096622,0,1096622,,1096622
2016,3.5700000000000000e+02,0,21093,0,21093,0,21093
2016,8.9900000000000000e+02,0,5382,0,5382,0,5382
2016,9.0000000000000000e+02,0,50412,0,50412,0,50412
2016,9.3200000000000000e+02,0,64681,0,64681,0,64681
2016,9.5000000000000000e+02,0,295977,0,295977,0,295977
2016,9.6600000000000000e+02,1784,235860,0,235860,0,237644
2016,9.6700000000000000e+02,0,282139,0,282139,0,282139
2016,9.8200000000000000e+02,128186,1380765,0,1380765,0,1508951
2016,1.0140000000000000e+03,0,38607,0,38607,0,38607
2016,1.0800000000000000e+03,500444,10535447,0,10535447,18283,11054174
2016,1.0740000000000000e+03,0,0,0,0,0,0
2016,1.0840000000000000e+03,0,782714,365644,417070,0,782714
2016,1.1130000000000000e+03,0,141705,0,141705,0,141705
2016,7.2200000000000000e+02,15428,4210324,0,4210324,0,4225752
2016,6.6000000000000000e+02,0,991322,0,991322,0,991322
2016,7.5000000000000000e+01,0,36502,0,36502,0,36502
2016,2.4900000000000000e+02,0,336181,0,336181,0,336181
2016,2.7500000000000000e+02,0,44263,0,44263,0,44263
2016,2.2700000000000000e+02,0,516027,0,516027,0,516027
2016,1.5000000000000000e+02,21104,385255,0,385255,0,406359
2016,4.7000000000000000e+01,76,1644,0,1644,0,1720
2016,1.7200000000000000e+02,11697,1210954,0,1210954,0,1222651
2016,5.8100000000000000e+02,0,524704,,524704,0,524704
2016,1.2000000000000000e+02,0,0,0,0,0,0
2016,4.4500000000000000e+02,0,0,0,0,0,0
2016,4.7100000000000000e+02,0,240341,0,240341,0,240341
2016,5.3000000000000000e+01,0,4327,0,4327,0,4327
2016,1.9900000000000000e+02,118877,102675,0,102675,185033,406585
2016,5.7500000000000000e+02,507,1247407,0,1247407,0,1247914
2016,5.2800000000000000e+02,0,157866,0,157866,3675,161541
2016,6.3100000000000000e+02,0,2292320,0,2292320,0,2292320
2016,6.9900000000000000e+02,0,1720883,0,1720883,0,1720883
2016,8.2300000000000000e+02,0,174409,0,174409,163098,337507
2016,8.4900000000000000e+02,,349411,0,349411,0,349411
2016,8.6900000000000000e+02,0,95930,0,95930,462745,558675
2016,9.5500000000000000e+02,0,0,0,0,0,0
2016,9.8300000000000000e+02,0,27768,0,27768,0,27768
2016,1.0020000000000000e+03,0,30189,0,30189,1496,31685
2016,1.0150000000000000e+03,0,1102552,,1102552,0,1102552
2016,5.1000000000000000e+01,0,31777,0,31777,0,31777
2016,4.4100000000000000e+02,9965,628159,0,628159,1842112,2480236
2016,3.2700000000000000e+02,5338,67428,0,67428,0,72766
2016,6.9000000000000000e+02,20231,2244922,94985,2149937,0,2265153
2016,2.6200000000000000e+02,20808,1557908,0,1557908,653604,2232320
2016,4.0300000000000000e+02,0,0,0,0,0,0
2016,3.1200000000000000e+02,3348,906684,0,906684,0,910032
2016,5.8900000000000000e+02,0,1017422,0,1017422,0,1017422
2016,6.6500000000000000e+02,0,1717774,0,1717774,0,1717774
2016,3.3400000000000000e+02,0,1584,0,1584,0,1584
2016,1.0750000000000000e+03,0,5456242,0,5456242,0,5456242
2016,7.5100000000000000e+02,272085,1869111,0,1869111,0,2141196
2016,1.8600000000000000e+02,0,343377,0,343377,0,343377
2016,6.4600000000000000e+02,0,0,0,0,0,0
2016,5.3600000000000000e+02,0,0,0,0,0,0
2016,2.4200000000000000e+02,768,76018,0,76018,0,76786
2016,4.9000000000000000e+02,0,329,0,329,0,329
2016,5.0000000000000000e+02,93138,3566043,0,3566043,0,3659181
2016,2.0600000000000000e+02,1137,962323,0,962323,0,963460
2016,5.8000000000000000e+01,0,1174,0,1174,0,1174
2016,5.7200000000000000e+02,0,339983,0,339983,0,339983
2016,1.8000000000000000e+02,1144,198656,0,198656,300000,499800
2016,5.4900000000000000e+02,0,189397,0,189397,0,189397
2016,5.8200000000000000e+02,0,106777,0,106777,0,106777
2016,7.4300000000000000e+02,0,317936,,317936,0,317936
2016,7.9500000000000000e+02,332700,285246,0,285246,0,617946
2016,2.6900000000000000e+02,525,37545,0,37545,0,38070
2016,6.3400000000000000e+02,4263,1865827,0,1865827,0,1870090
2016,1.0000000000000000e+00,0,0,0,0,25645,25645
2016,7.1700000000000000e+02,0,3735504,0,3735504,0,3735504
2016,3.7300000000000000e+02,4816,72224,0,72224,0,77040
2016,5.3500000000000000e+02,0,199378,0,199378,0,199378
2016,8.2400000000000000e+02,0,0,0,0,175029,175029
2016,8.8800000000000000e+02,0,224652,0,224652,0,224652
2016,9.0200000000000000e+02,0,1425,0,1425,0,1425
2016,9.6800000000000000e+02,0,0,0,0,0,0
2016,3.4600000000000000e+02,4434,493723,0,493723,0,498157
2016,2.7000000000000000e+01,0,336116,32983,303133,0,336116
2016,1.6500000000000000e+02,2305,214355,0,214355,0,216660
2016,9.5600000000000000e+02,0,942406,0,942406,209816,1152222
2016,4.1300000000000000e+02,0,16962,0,16962,0,16962
2016,1.4900000000000000e+02,7323,211481,0,211481,0,218804
2016,6.1200000000000000e+02,0,835259,0,835259,0,835259
2016,5.5900000000000000e+02,0,43386,0,43386,806,44192
2016,7.0000000000000000e+00,0,135614,0,135614,0,135614
2016,2.8300000000000000e+02,2786,1210599,236082,974517,92215,1305600
2016,3.7000000000000000e+01,0,551152,0,551152,0,551152
2016,1.5300000000000000e+02,1274,5408672,1740800,3667872,0,5409946
2016,5.4700000000000000e+02,0,99818,0,99818,0,99818
2016,3.9700000000000000e+02,0,109121,,109121,0,109121
2016,5.5600000000000000e+02,0,99615,0,99615,0,99615
2016,4.2000000000000000e+01,0,36040,0,36040,0,36040
2016,3.1000000000000000e+01,0,2294600,0,2294600,0,2294600
2016,7.4000000000000000e+02,0,1834730,0,1834730,0,1834730
2016,2.1700000000000000e+02,1154,1487927,0,1487927,0,1489081
2016,8.6300000000000000e+02,4767,225114,,225114,0,229881
2016,8.8900000000000000e+02,18049,281951,,281951,0,300000
2016,9.8400000000000000e+02,0,624766,0,624766,0,624766
2016,1.1060000000000000e+03,0,623966,0,623966,0,623966
2016,3.4000000000000000e+01,0,1565,0,1565,0,1565
2016,7.9100000000000000e+02,1561994,30973780,11852807,19120973,18499009,51034783
2016,1.8100000000000000e+02,0,15169,0,15169,0,15169
2016,4.3000000000000000e+02,0,106929,0,106929,0,106929
2016,7.1500000000000000e+02,196000,2253000,611000,1642000,1109000,3558000
2016,5.2100000000000000e+02,53246,77443,0,77443,750,131439
2016,5.2400000000000000e+02,12231,656151,0,656151,0,668382
2016,4.3200000000000000e+02,0,33474,0,33474,0,33474
2016,1.9000000000000000e+01,0,63415,0,63415,0,63415
2016,2.5000000000000000e+01,0,9723,0,9723,0,9723
2016,2.6000000000000000e+01,1851,69876,0,69876,0,71727
2016,8.9000000000000000e+02,46893,2180901,0,2180901,0,2227794
2016,9.0400000000000000e+02,0,0,0,0,0,0
2016,9.5700000000000000e+02,59686,43809395,0,43809395,0,43869081
2016,9.3900000000000000e+02,566992,2228311,0,2228311,0,2795303
2016,2.3600000000000000e+02,0,2485560,0,2485560,0,2485560
2016,7.3500000000000000e+02,0,300000,0,300000,0,300000
2016,1.4600000000000000e+02,0,598682,0,598682,0,598682
2016,3.6300000000000000e+02,13600,1290916,0,1290916,0,1304516
2016,1.8700000000000000e+02,0,441385,0,441385,0,441385
2016,2.6500000000000000e+02,0,97850,0,97850,0,97850
2016,2.9500000000000000e+02,34162,956740,0,956740,0,990902
2016,4.9600000000000000e+02,209070,561008,0,561008,0,770078
2016,7.7000000000000000e+01,0,2496,0,2496,0,2496
2016,3.9100000000000000e+02,0,629742,0,629742,0,629742
2016,2.4000000000000000e+02,15373,782114,0,782114,0,797487
2016,4.4800000000000000e+02,0,0,0,0,0,0
2016,1.5100000000000000e+02,0,61777,0,61777,0,61777
2016,4.2500000000000000e+02,0,49996,0,49996,0,49996
2016,3.0000000000000000e+02,0,209540,0,209540,0,209540
2016,3.3900000000000000e+02,15363,843439,0,843439,0,858802
2016,8.7400000000000000e+02,0,99999,0,99999,0,99999
2016,9.0500000000000000e+02,17543,129036859,0,129036859,0,129054402
2016,7.3600000000000000e+02,0,1566076,0,1566076,0,1566076
2016,4.5900000000000000e+02,37061,1027152,0,1027152,0,1064213
2016,3.2000000000000000e+02,5973,1455272,0,1455272,0,1461245
2016,4.5000000000000000e+01,6725,2637325,0,2637325,0,2644050
2016,6.1800000000000000e+02,0,299901,0,299901,0,299901
2016,4.6300000000000000e+02,0,628,0,628,0,628
2016,8.9100000000000000e+02,0,243353,0,243353,0,243353
2016,9.5800000000000000e+02,2783,876571,0,876571,0,879354
2016,2.4400000000000000e+02,1921,61511,,61511,0,63432
2016,2.8000000000000000e+01,0,8323,0,8323,0,8323
2016,4.4400000000000000e+02,8228,306440,106335,200105,0,314668
2016,4.7900000000000000e+02,0,3026553,0,3026553,0,3026553
2016,2.8500000000000000e+02,0,1727716,0,1727716,0,1727716
2016,2.5300000000000000e+02,0,876781,0,876781,0,876781
2016,4.8100000000000000e+02,0,550478,0,550478,0,550478
2016,5.4000000000000000e+02,3325120,618099,16079,602020,0,3943219
2016,3.3200000000000000e+02,0,11316,0,11316,0,11316
2016,4.1000000000000000e+01,0,0,0,0,0,0
2016,5.1000000000000000e+02,0,10574027,0,10574027,0,10574027
2016,3.0500000000000000e+02,0,24124,0,24124,0,24124
2016,7.0800000000000000e+02,0,81872,0,81872,0,81872
2016,7.5500000000000000e+02,0,527265,0,527265,0,527265
2016,7.5000000000000000e+02,0,96760,0,96760,0,96760
2016,6.9600000000000000e+02,0,0,0,0,0,0
2016,4.2100000000000000e+02,0,94493,0,94493,77548,172041
2016,8.2700000000000000e+02,0,0,0,0,0,0
2016,9.3300000000000000e+02,43239,381542,0,381542,0,424781
2016,1.0300000000000000e+03,75995,1357786,0,1357786,0,1433781
2016,1.0030000000000000e+03,0,128216,0,128216,0,128216
2016,1.0500000000000000e+03,0,78643,0,78643,0,78643
2016,1.0430000000000000e+03,0,1009036,0,1009036,0,1009036
2016,1.1280000000000000e+03,0,913129,0,913129,0,913129
2016,9.3400000000000000e+02,0,698174,59895,638279,0,698174
2016,6.2900000000000000e+02,0,1472439,0,1472439,0,1472439
2016,2.1000000000000000e+01,590,26104,0,26104,0,26694
2016,6.1500000000000000e+02,162821,506222,0,506222,99837,768880
2016,6.2600000000000000e+02,12085,259470,0,259470,6730,278285
2016,4.1700000000000000e+02,0,127975,0,127975,0,127975
2016,5.9700000000000000e+02,6950,81528,0,81528,0,88478
2016,5.3900000000000000e+02,15043,527528,0,527528,0,542571
2016,3.4300000000000000e+02,0,183548,0,183548,0,183548
2016,1.3500000000000000e+02,15088,191565,0,191565,0,206653
2016,1.5800000000000000e+02,103082,2362311,424799,1937512,0,2465393
2016,7.7500000000000000e+02,2444,449164,0,449164,0,451608
2016,1.7700000000000000e+02,0,1,0,1,0,1
2016,5.7800000000000000e+02,4770,238782,0,238782,0,243552
2016,4.1600000000000000e+02,0,747606,62093,685513,0,747606
2016,5.6100000000000000e+02,27225,451322,0,451322,0,478547
2016,6.2000000000000000e+01,0,163099,0,163099,0,163099
2016,8.2800000000000000e+02,0,96800,0,96800,0,96800
2016,8.6000000000000000e+02,885,245586,0,245586,3451,249922
2016,9.3500000000000000e+02,0,11338,0,11338,0,11338
2016,9.3600000000000000e+02,0,17510,0,17510,0,17510
2016,9.8600000000000000e+02,0,65151,0,65151,0,65151
2016,9.8700000000000000e+02,0,138856,0,138856,10652,149508
2016,1.0210000000000000e+03,0,6369,0,6369,0,6369
2016,1.0850000000000000e+03,83725,14817,0,14817,6282,104824
2016,6.5800000000000000e+02,0,313247,0,313247,0,313247
2016,3.5300000000000000e+02,0,7750,0,7750,0,7750
2016,3.2300000000000000e+02,0,3993,0,3993,0,3993
2016,6.2000000000000000e+02,0,239287,0,239287,0,239287
2016,3.8400000000000000e+02,0,783289,0,783289,0,783289
2016,5.5400000000000000e+02,0,370153,0,370153,0,370153
2016,2.0900000000000000e+02,11782,13962,0,13962,0,25744
2016,7.0700000000000000e+02,0,627405,0,627405,0,627405
2016,3.9500000000000000e+02,63109,446610,0,446610,0,509719
2016,9.6900000000000000e+02,7119,324531,,324531,0,331650
2016,1.0520000000000000e+03,0,0,0,0,0,0
2016,7.3900000000000000e+02,0,0,0,0,1595352,1595352
2016,6.1300000000000000e+02,0,1572218,0,1572218,0,1572218
2016,5.9300000000000000e+02,0,1422201,0,1422201,0,1422201
2016,7.0400000000000000e+02,0,1729741,0,1729741,0,1729741
2016,4.9300000000000000e+02,0,0,0,0,0,0
2016,6.8600000000000000e+02,128272,3085474,0,3085474,0,3213746
2016,2.5700000000000000e+02,54321,1964934,0,1964934,0,2019255
2016,4.9400000000000000e+02,7277,247619,3115,244504,0,254896
2016,6.8100000000000000e+02,1463,1426604,,1426604,0,1428067
2016,2.8600000000000000e+02,130993,1465505,0,1465505,0,1596498
2016,2.5500000000000000e+02,0,2793144,0,2793144,0,2793144
2016,7.9000000000000000e+01,,0,0,0,115413,115413
2016,8.1000000000000000e+01,0,0,0,0,0,0
2016,6.8800000000000000e+02,0,0,0,0,994752,994752
2016,5.3100000000000000e+02,0,424498,0,424498,6013,430511
2016,5.1400000000000000e+02,0,58858,0,58858,0,58858
2016,4.9900000000000000e+02,161431,577850,0,577850,0,739281
2016,5.3200000000000000e+02,0,1177117,0,1177117,0,1177117
2016,1.9000000000000000e+02,0,164318,0,164318,213682,378000
2016,5.9800000000000000e+02,0,446853,0,446853,0,446853
2016,2.6000000000000000e+02,258990,3910977,0,3910977,0,4169967
2016,8.3800000000000000e+02,,13994,0,13994,0,13994
2016,8.3900000000000000e+02,14928,107031,0,107031,0,121959
2016,8.5100000000000000e+02,0,89808,0,89808,0,89808
2016,8.5200000000000000e+02,218821,3046746,0,3046746,0,3265567
2016,9.8800000000000000e+02,0,0,0,0,0,0
2016,1.0560000000000000e+03,444258,1186930,0,1186930,0,1631188
2016,1.0440000000000000e+03,0,18047,0,18047,0,18047
2016,1.1140000000000000e+03,0,62000,0,62000,0,62000
2016,6.4400000000000000e+02,96030,1764976,0,1764976,0,1861006
2016,7.5200000000000000e+02,330170,1761873,0,1761873,216315,2308358
2016,2.3800000000000000e+02,0,47636,0,47636,0,47636
2016,3.2500000000000000e+02,10161,356953,0,356953,0,367114
2016,6.2200000000000000e+02,0,294543,21018,273525,0,294543
2016,8.7900000000000000e+02,2689,489352,0,489352,0,492041
2016,9.0600000000000000e+02,35556,3339697,0,3339697,0,3375253
2016,3.7000000000000000e+02,33850,239226,0,239226,0,273076
2016,4.1800000000000000e+02,17908,109599,0,109599,0,127507
2016,5.7400000000000000e+02,28981,284973,0,284973,64938,378892
2016,3.9900000000000000e+02,22146,186294,0,186294,0,208440
2016,1.9500000000000000e+02,0,0,0,0,0,0
2016,7.8300000000000000e+02,356493,9300631,0,9300631,0,9657124
2016,2.6300000000000000e+02,123530,1334708,0,1334708,0,1458238
2016,1.9400000000000000e+02,0,7364,0,7364,0,7364
2016,2.1400000000000000e+02,0,20350,0,20350,0,20350
2016,7.8500000000000000e+02,393086,4863576,0,4863576,0,5256662
2016,7.8000000000000000e+02,67580,284185,0,284185,0,351765
2016,7.8200000000000000e+02,216652,243016,0,243016,0,459668
2016,3.6900000000000000e+02,29509,99401,0,99401,0,128910
2016,7.1300000000000000e+02,0,167559,0,167559,0,167559
2016,9.4100000000000000e+02,2783,19586,0,19586,0,22369
2016,1.0910000000000000e+03,94556,34610,0,34610,0,129166
2016,1.0450000000000000e+03,0,77153,0,77153,0,77153
